M2,M4-Archive,FS1,Belmullet-AMETS,M1,M3,M6,M4,M5,date
3523.9077068267893,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6793.011505761506,3013.170222705683,1944.7096101373447,2780.6791392957616,2009-02-03
3525.9893308405112,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6796.511505761506,3016.536580695519,1948.5221101373447,2783.299972629095,2009-02-04
3528.0652244940275,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6801.190672428173,3019.908018677827,1953.4679434706782,2785.8695378464863,2009-02-05
3530.135387787338,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6804.390672428172,3023.2845366526058,1957.2387768040114,2787.996810573759,2009-02-06
3532.199820720443,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6806.711505761506,3026.6661346198557,1960.8887768040115,2789.792462747672,2009-02-07
3534.2585232933416,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6809.432339094839,3030.052812579577,1963.4637768040116,2791.353332312889,2009-02-08
3536.3114955060346,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6812.749005761506,3033.44457053177,1966.6846101373449,2793.040832312889,2009-02-09
3538.358737358522,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6816.286505761506,3036.841408476434,1969.5012768040115,2795.603332312889,2009-02-10
3540.400248850803,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6819.378172428173,3040.2433264135693,1972.0846101373447,2797.4991656462225,2009-02-11
3542.4360299828786,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6822.394839094839,3043.6503243431757,1974.817943470678,2799.16003521144,2009-02-12
3544.4660807547484,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6825.440672428173,3047.0624022652537,1977.8387768040113,2800.942643907092,2009-02-13
3546.490401166412,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6827.749005761506,3050.479560179803,1980.5471101373446,2802.317643907092,2009-02-14
3548.50899121787,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6829.501179674549,3053.9017980868234,1982.5637768040112,2803.4384772404255,2009-02-15
3550.5218509091223,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6831.401179674549,3057.329115986315,1985.230443470678,2804.3776076752083,2009-02-16
3552.5289802401685,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6833.942846341216,3060.7615138782785,1987.955443470678,2805.540107675208,2009-02-17
3554.530379211009,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6836.701179674549,3064.198991762713,1990.9221101373446,2806.6984410085415,2009-02-18
3556.5260478216437,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6839.559513007883,3067.6415496396185,1994.2846101373445,2808.194274341875,2009-02-19
3558.5159860720723,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6842.10117967455,3071.0891875089956,1997.3846101373445,2809.3151076752083,2009-02-20
3560.5001939622953,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6844.51367967455,3074.541905370844,2000.5679434706778,2810.577607675208,2009-02-21
3562.4786714923125,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6847.10117967455,3077.9997032251636,2003.8346101373445,2812.0817743418747,2009-02-22
3564.4514186621236,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6849.13867967455,3081.4625810719544,2006.5596101373444,2813.169274341875,2009-02-23
3566.418435471729,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6850.792846341216,3084.9305389112164,2008.6596101373443,2813.852607675208,2009-02-24
3568.3797219211287,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6852.379802862955,3088.40357674295,2012.1846101373444,2814.619274341875,2009-02-25
3570.335278010323,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6855.029802862955,3091.8816945671547,2016.076276804011,2815.6234410085417,2009-02-26
3572.2851037393107,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6857.6037159064335,3095.364892383831,2019.626276804011,2816.773441008542,2009-02-27
3574.229199108093,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6860.3203825731,3098.8531701929783,2022.688776804011,2818.2325319176325,2009-02-28
3576.1675641166694,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6863.991215906433,3102.3465279945967,2026.2429434706776,2819.8961682812687,2009-03-01
3578.1001987650397,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6866.903715906434,3105.8449657886867,2030.0304434706775,2821.4128349479356,2009-03-02
3580.0271030532044,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6872.266215906434,3109.348483575248,2036.0137768040108,2823.640107675208,2009-03-03
3581.9482769811634,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6880.4787159064335,3112.8570813542806,2041.6512768040109,2826.3922815882515,2009-03-04
3583.8637205489163,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6886.037049239767,3116.3707591257844,2046.7596101373442,2828.5372815882515,2009-03-05
3585.7734337564634,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6889.628715906433,3119.8895168897598,2050.4346101373444,2830.1416294143387,2009-03-06
3587.677416603805,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6893.5078825731,3123.4133546462062,2054.4846101373446,2832.245796081005,2009-03-07
3589.57566909094,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6900.5578825731,3126.942272395124,2061.1346101373447,2835.7916294143383,2009-03-08
3591.46819121787,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6905.966215906434,3130.476270136513,2066.926276804011,2838.6524989795557,2009-03-09
3593.354982984594,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6910.0620492397675,3134.0153478703733,2070.676276804011,2841.0979535250103,2009-03-10
3595.2360443911116,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6912.953715906434,3137.559505596705,2074.0846101373445,2842.634317161374,2009-03-11
3597.1113754374237,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6916.8754550368685,3141.108743315508,2079.0054434706776,2844.599534552678,2009-03-12
3598.98097612353,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6920.225455036869,3144.663061026782,2082.4721101373443,2846.4212736831128,2009-03-13
3600.844846449431,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6925.512955036869,3148.2224587305277,2088.076276804011,2849.0803645922038,2009-03-14
3602.7029864151255,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6928.2296217035355,3151.7869364267444,2091.576276804011,2850.5368863313342,2009-03-15
3604.5553960206144,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6931.037955036869,3155.3564941154327,2095.1054434706775,2851.5934080704646,2009-03-16
3606.4020752658976,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6933.675455036869,3158.931131796592,2097.759610137344,2852.6684080704645,2009-03-17
3608.2430241509746,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6935.612955036869,3162.5108494702226,2099.5512768040107,2853.726741403798,2009-03-18
3610.078242675846,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6937.696288370202,3166.0956471363247,2101.2554434706776,2854.526741403798,2009-03-19
3611.9077308405117,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6939.467121703535,3169.685524794898,2103.076276804011,2855.851741403798,2009-03-20
3613.7314886449713,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6941.700455036868,3173.2804824459427,2105.0429434706775,2856.697574737131,2009-03-21
3615.549516089225,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6943.721288370201,3176.8805200894585,2107.9929434706773,2857.606665646222,2009-03-22
3617.3618131732733,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6946.683788370201,3180.485637725446,2112.505443470677,2858.9975747371313,2009-03-23
3619.1683798971153,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6949.375455036868,3184.0958353539045,2116.0096101373438,2860.364241403798,2009-03-24
3620.9692162607516,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6953.197194167303,3187.711112974834,2120.9012768040106,2862.121384260941,2009-03-25
3622.7643222641823,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6957.345020254259,3191.3314705882353,2126.297110137344,2864.421384260941,2009-03-26
3624.553697907407,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6961.611686920925,3194.9569081941077,2132.0054434706776,2866.1588842609412,2009-03-27
3626.3373431904256,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6965.515853587592,3198.5874257924515,2136.8721101373444,2868.5588842609413,2009-03-28
3628.1152581132387,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6967.954984022374,3202.2230233832665,2139.7096101373445,2869.780623391376,2009-03-29
3629.8874426758457,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6970.067484022375,3205.8637009665526,2142.5721101373447,2871.0097900580427,2009-03-30
3631.653896878247,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6971.950817355708,3209.5094585423103,2145.1887768040115,2871.7764567247095,2009-03-31
3633.4146207204426,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6974.175817355708,3213.160296110539,2148.2054434706783,2872.568123391376,2009-04-01
3635.1696142024325,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6976.317484022375,3216.8162136712394,2151.0054434706785,2873.7376886087673,2009-04-02
3636.9188773242163,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6978.813317355708,3220.477211224411,2153.8054434706787,2875.2335219421007,2009-04-03
3638.6624100857944,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6982.004984022375,3224.1432887700535,2156.626276804012,2877.103087159492,2009-04-04
3640.4002124871668,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6984.854984022375,3227.8144463081676,2159.955443470679,2878.628087159492,2009-04-05
3642.132284528333,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6988.592484022375,3231.490683838753,2163.1971101373456,2881.1099053413104,2009-04-06
3643.8586262092936,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6992.075817355709,3235.1720013618096,2165.8512768040123,2883.549035776093,2009-04-07
3645.5792375300484,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6995.217484022375,3238.8583988773375,2168.6846101373458,2886.111535776093,2009-04-08
3647.294118490597,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,6998.238317355708,3242.5498763853366,2171.180443470679,2889.3073691094264,2009-04-09
3649.00326909094,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7001.821650689041,3246.246433885807,2174.280443470679,2891.4482782003356,2009-04-10
3650.7066893310775,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7004.6633173557075,3249.948071378749,2177.3387768040125,2892.7774448670025,2009-04-11
3652.4043792110087,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7007.104984022374,3253.654788864162,2179.5387768040123,2893.929618780046,2009-04-12
3654.0963387307343,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7009.8508173557075,3257.3665863420465,2182.092943470679,2895.787952113379,2009-04-13
3655.782567890254,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7013.446650689041,3261.0834638124024,2184.717943470679,2897.9462854467124,2009-04-14
3657.4630666895678,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7015.584150689041,3264.8054212752295,2186.484610137346,2899.4004521133793,2009-04-15
3659.1378351286758,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7017.346650689041,3268.5324587305277,2188.4554434706793,2900.6962854467124,2009-04-16
3660.806873207578,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7019.729003630217,3272.2645761782974,2190.2319140589148,2901.814467264894,2009-04-17
3662.4701809262747,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7021.195670296884,3276.001773618538,2192.0757515939285,2902.8922450426717,2009-04-18
3664.127758284765,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7022.545670296884,3279.7440510512506,2193.986956075721,2903.6307065811334,2009-04-19
3665.77960528305,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7024.49951645073,3283.491408476434,2195.9655275042924,2904.6057065811333,2009-04-20
3667.425721921129,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7026.453683117396,3287.2438458940887,2198.3571941709592,2905.814039914467,2009-04-21
3669.066108199002,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7028.953683117396,3291.001363304215,2201.4405275042927,2907.0913126417395,2009-04-22
3670.7007641166692,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7031.520349784063,3294.763960706812,2204.586360837626,2908.8956604678265,2009-04-23
3672.329689674131,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7034.770349784063,3298.531638101881,2207.911360837626,2910.3087039460875,2009-04-24
3673.9528848713862,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7038.157849784063,3302.304395489421,2210.473860837626,2912.3217474243484,2009-04-25
3675.570349708436,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7040.64951645073,3306.082232869432,2212.7280275042926,2913.5550807576815,2009-04-26
3677.18208418528,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7044.882849784063,3309.8651502419148,2216.0946941709594,2915.1884140910147,2009-04-27
3678.788088301918,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7048.503683117397,3313.6531476068685,2218.8571941709592,2916.550914091015,2009-04-28
3680.38836205835,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7050.166183117397,3317.446224964294,2220.4446941709593,2917.9080569481575,2009-04-29
3681.9829054545767,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7052.866183117397,3321.2443823141903,2222.8571941709592,2919.6497236148243,2009-04-30
3683.571718490597,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7057.0870164507305,3325.0476196565583,2228.082194170959,2921.7997236148244,2009-05-01
3685.1548011664117,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7061.2536831173975,3328.8559369913974,2233.161360837626,2923.8605931800416,2009-05-02
3686.7321534820207,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7063.824516450731,3332.6693343187076,2236.2655275042925,2925.199723614824,2009-05-03
3688.3037754374236,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7066.949516450731,3336.4878116384893,2240.1571941709594,2926.8580569481574,2009-05-04
3689.869667032621,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7070.307849784064,3340.3113689507422,2244.2946941709592,2928.8288902814907,2009-05-05
3691.4298282676123,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7073.699516450731,3344.1400062554667,2248.498860837626,2930.874723614824,2009-05-06
3692.984259142398,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7078.591183117397,3347.9737235526622,2255.2280275042926,2933.024723614824,2009-05-07
3694.5329596569777,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7084.521617900005,3351.812520842329,2260.3530275042926,2936.179269069369,2009-05-08
3696.0759298113517,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7087.863284566672,3355.656398124467,2263.536360837626,2938.0053560258907,2009-05-09
3697.61316960552,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7090.050784566672,3359.5053553990765,2266.1905275042927,2939.1220226925575,2009-05-10
3699.144679039482,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7092.575784566671,3363.3593926661574,2267.9405275042927,2940.776189359224,2009-05-11
3700.6704581132385,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7095.246617900005,3367.2185099257094,2269.3696941709595,2942.6845226925575,2009-05-12
3702.1905068267893,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7096.887526990914,3371.0827071777326,2270.9488608376264,2943.7470226925575,2009-05-13
3703.704825180134,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7100.137526990914,3374.9519844222273,2273.240527504293,2944.8513705186447,2009-05-14
3705.213413173273,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7103.407092208306,3378.826341659193,2275.961360837626,2947.1555371853115,2009-05-15
3706.716270806206,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7107.294592208305,3382.7057788886304,2278.1696941709597,2950.990319794007,2009-05-16
3708.213398078933,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7110.832092208306,3386.590296110539,2280.553027504293,2954.1077110983547,2009-05-17
3709.7047949914545,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7114.182092208306,3390.479893324919,2282.0655275042927,2957.0511893592243,2009-05-18
3711.19046154377,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7116.373758874973,3394.37457053177,2283.8780275042927,2958.9720226925574,2009-05-19
3712.6703977358798,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7118.090425541639,3398.2743277310924,2285.590527504293,2960.402457475166,2009-05-20
3714.1446035677836,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7119.665425541639,3402.1791649228862,2286.8321941709596,2961.672022692557,2009-05-21
3715.613079039482,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7121.456729889464,3406.089082107151,2288.0196941709596,2963.2676748664703,2009-05-22
3717.0758241509743,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7123.269229889464,3410.0040792838877,2289.6613608376265,2964.4372400838615,2009-05-23
3718.5328389022607,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7126.173396556131,3413.9241564530953,2293.415527504293,2965.3830734171947,2009-05-24
3719.9841232933413,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7128.640063222797,3417.849313614774,2296.2155275042933,2966.495573417195,2009-05-25
3721.4296773242163,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7131.790063222797,3421.7795507689243,2299.63219417096,2968.3910279626493,2009-05-26
3722.869500994885,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7135.68589655613,3425.7148679155457,2302.8800202579164,2970.9535279626493,2009-05-27
3724.3035943053483,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7137.915063222797,3429.6552650546387,2305.434186924583,2972.282099391221,2009-05-28
3725.7319572556057,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7140.719229889463,3433.6007421862028,2308.3175202579164,2973.369599391221,2009-05-29
3727.154589845657,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7142.965063222797,3437.551299310238,2310.6175202579166,2974.686990695569,2009-05-30
3728.5714920755026,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7144.59839655613,3441.5069364267447,2312.02585359125,2975.4911573622358,2009-05-31
3729.9826639451426,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7145.631729889464,3445.4676535357225,2312.82585359125,2976.124490695569,2009-06-01
3731.3881054545764,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7146.44839655613,3449.433450637172,2313.4780275042936,2976.664490695569,2009-06-02
3732.7878166038045,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7147.048396556131,3453.4043277310925,2314.6905275042936,2977.4567129177913,2009-06-03
3734.181797392827,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7148.19839655613,3457.380284817484,2315.95416386793,2978.5011573622355,2009-06-04
3735.570047821643,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7149.344229889463,3461.3613218963474,2317.850267764034,2979.262026927453,2009-06-05
3736.9525678902537,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7151.4567298894635,3465.3474389676817,2320.3788391926055,2980.7665723819987,2009-06-06
3738.3293575986586,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7153.065063222797,3469.3386360314876,2321.820505859272,2982.5256632910896,2009-06-07
3739.700416946858,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7154.381729889464,3473.3349130877646,2322.991339192605,2983.860445899785,2009-06-08
3741.065745934851,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7155.877563222797,3477.336270136513,2324.216339192605,2985.125445899785,2009-06-09
3742.425344562638,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7156.9358965561305,3481.342707177733,2325.0955058592717,2985.9879458997852,2009-06-10
3743.77921283022,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7158.21089655613,3485.3542242114236,2326.1246725259384,2986.9087792331184,2009-06-11
3745.1273507375954,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7159.906729889463,3489.370821237586,2327.691339192605,2988.113324687664,2009-06-12
3746.4697582847652,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7162.490063222796,3493.3924982562194,2329.378839192605,2989.6799913543305,2009-06-13
3747.8064354717294,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7164.927563222796,3497.4192552673244,2331.0621725259384,2991.3436277179667,2009-06-14
3749.1373822984874,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7166.72339655613,3501.4510922709005,2332.1996725259382,2992.804497283184,2009-06-15
3750.4625987650397,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7168.27339655613,3505.4880092669478,2333.603839192605,2993.9317700104566,2009-06-16
3751.7820848713864,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7170.815063222797,3509.5300062554666,2336.1330058592716,2996.336315465002,2009-06-17
3753.095840617527,3379.417864724864,3244.5272927407013,0.0,6607.094950846407,7174.7275632227975,3513.5770832364565,2340.603839192605,2998.336315465002,2009-06-18
